,POI,rating,category1,category2,latitude,longitude,price,city,street,postCode
6215,Cluck Clucks,4.5,chickenshop,Chicken Shop,43.6497687124273,-79.3660896960711,$$,Toronto,222 The Esplanade,M5A 4M8
6216,Madrina Bar y Tapas,4.0,tapas,Tapas Bars,43.64971833602106,-79.35967868465576,$$,Toronto,2 Trinity Street,M5A 3C4
6217,Cluny Bistro & Boulangerie,3.5,french,French,43.6505879,-79.3578962,$$$,Toronto,35 Tank House Lane,M5A 3C4
6218,Cafe Oro Di Napoli,4.5,pizza,Pizza,43.6514257145518,-79.3721591972351,$$,Toronto,75 Jarvis Street,M5C 2H2
6219,Cacao 70,3.5,breakfast_brunch,Breakfast & Brunch,43.6502371,-79.3612935,$$,Toronto,28 Gristmill Lane,M5A 3C4
6220,George Restaurant,4.5,newcanadian,Canadian (New),43.65337263523713,-79.37432933100068,$$$$,Toronto,111 Queen Street E,M5C 1S2
6221,El Catrin Destileria,3.5,mexican,Mexican,43.65052,-79.35883,$$$,Toronto,18 Tank House Lane,M5A 3C4
6222,Ardo Restaurant,4.0,italian,Italian,43.65103,-79.36839,$$$,Toronto,243 King Street E,M5A 1J9
6223,BOKU,3.5,ramen,Ramen,43.65006,-79.36022,$$,Toronto,42 Gristmill Lane,M5A 3C4
6224,Pearl Diver,4.0,seafood,Seafood,43.65163,-79.37375,$$,Toronto,100 Adelaide Street E,M5C 1K9
6225,Pure Spirits,3.0,seafood,Seafood,43.650404,-79.358722,$$$,Toronto,17 Tank House Lane,M5A 3C4
6226,Rooster Coffee House,4.5,coffee,Coffee & Tea,43.6517878,-79.3654866,$,Toronto,343 King Street E,M5A
6227,The Carbon Bar,4.0,bbq,Barbeque,43.653088,-79.374829,$$$,Toronto,99 Queen Street East,M5C 1S2
6228,Arvo Coffee,4.5,coffee,Coffee & Tea,43.64991,-79.3612,$$,Toronto,17 Gristmill Lane,M5A 3C4
6229,Archeo,3.0,italian,Italian,43.6506799168741,-79.3595404809133,$$,Toronto,31 Trinity Street,M5A 3C4
6230,Mengrai Thai,4.0,thai,Thai,43.6541,-79.366917,$$,Toronto,82 Ontario Street,M5A 2V3
6231,Bindia Indian Bistro,4.0,indpak,Indian,43.6486948,-79.3719955,$$,Toronto,16 Market St.,M5E 1M6
6232,Souk Tabule,4.5,mideastern,Middle Eastern,43.653832,-79.354442,$$,Toronto,494 Front Street E,M5A 1H7
6233,The Keg Steakhouse + Bar,4.0,steak,Steakhouses,43.6668345,-79.3779253,$$$,Toronto,515 Jarvis Street,M4Y 2H7
6234,The House On Parliament,4.0,british,British,43.66359,-79.36794,$$,Toronto,454 Parliament Street,M5A 3A2
6235,Zakkushi On Carlton,4.0,japanese,Japanese,43.66343,-79.37062,$$$,Toronto,193 Carlton Street,M5A 2K9
6236,Stout Irish Pub,4.0,irish_pubs,Irish Pub,43.6639,-79.36894,$$,Toronto,221 Carlton Street,M5A 2L2
6237,Hair of the Dog,4.0,pubs,Pubs,43.662946823805,-79.379592870241,$$,Toronto,425 Church Street,M4Y 2C3
6238,Storm Crow Manor,4.0,bars,Bars,43.6667489584503,-79.3816431239247,$$,Toronto,580 Church Street,M4Y 2E5
6239,The Blake House,4.0,pubs,Pubs,43.66452,-79.37718,$$,Toronto,449 Jarvis Street,M4Y 2G6
6240,KINKA IZAKAYA ORIGINAL,4.0,japanese,Japanese,43.66042406856627,-79.37890046282942,$$,Toronto,398 Church Street,M5B 2A2
6241,Kintaro Izakaya,4.0,japanese,Japanese,43.66417,-79.38006,$$,Toronto,459 Church Street,M4Y 4C5
6242,Katsuya,4.5,japanese,Japanese,43.65995,-79.37882,$$,Toronto,66 Gerrard Street E,M5B 2M2
6243,The Queen And Beaver Public House,4.0,pubs,Pubs,43.65734,-79.38334,$$,Toronto,35 Elm Street,M5G 1H1
6244,KINTON RAMEN,4.0,ramen,Ramen,43.6603113,-79.3789004,$$,Toronto,396 Church Street,M5B 2A2
6245,Si Lom Thai Bistro,4.0,thai,Thai,43.66503,-79.38082,$$,Toronto,534 Church Street,M4Y
6246,Tinuno,4.0,filipino,Filipino,43.671107,-79.374843,$$,Toronto,31 Howard Street,M4X 1J6
6247,Mr Jerk,4.0,caribbean,Caribbean,43.66721,-79.3732,$,Toronto,209 Wellesley Street E,M4X 1G1
6248,Chew Chew's Diner,4.0,diners,Diners,43.6634891,-79.3722871,$$,Toronto,186 Carlton Street,M5A 2K6
6249,Saigon PAI,4.5,thai,Thai,43.663435,-79.367799,$$,Toronto,446 Parliament Street,M5A 3A2
6250,Banh Mi Boys,4.0,vietnamese,Vietnamese,43.6590974,-79.3820781,$,Toronto,399 Yonge Street,M5B
6251,Adega Restaurante,4.0,portuguese,Portuguese,43.65732,-79.38323,$$$,Toronto,33 Elm St,M5G 1H1
6252,Hokkaido Ramen Santouka,4.5,ramen,Ramen,43.7021299,-79.39708,$$,Toronto,2057 Yonge St,M4S 2A2
6253,Zezafoun Syrian Cuisine,4.5,syrian,Syrian,43.70267,-79.39712,$$,Toronto,4 Manor Road E,M4S 1P8
6254,Tabule Restaurant,4.0,mideastern,Middle Eastern,43.700983,-79.396863,$$,Toronto,2009 Yonge Street,M4S 1Z8
6255,Little Sister,3.5,indonesian,Indonesian,43.7015676,-79.3970751,$$,Toronto,2031 Yonge Street,M4S 1Z9
6256,Khau Gully,4.0,indpak,Indian,43.70055,-79.39673,$$,Toronto,1991 Yonge Street,M4S 1Z8
6257,Flaming Stove,4.5,mideastern,Middle Eastern,43.6982689,-79.3957672,$,Toronto,21 Davisville Avenue,M4S 1G3
6258,Echo Sushi,3.5,sushi,Sushi Bars,43.70127,-79.39749,$$,Toronto,2036 Yonge Street,M4S 1Z9
6259,St Louis Bar and Grill,3.0,chicken_wings,Chicken Wings,43.7015589,-79.3976304,$$,Toronto,2050 Yonge Street,M4S 1Z9
6260,Mariachi's Restaurant,3.5,mexican,Mexican,43.70214,-79.3976,$$,Toronto,2084 Yonge St,M4S 2A3
6261,Kramer's Bar & Grill,3.0,tradamerican,American (Traditional),43.69862,-79.39639,$$,Toronto,1915 Yonge Street,M4S 1Z3
6262,Grazie Ristorante,4.0,italian,Italian,43.70934,-79.39852,$$,Toronto,2373 Yonge Street,M4P 2C8
6263,Lola Sushi,4.0,sushi,Sushi Bars,43.70193,-79.39763,$$,Toronto,2070 Yonge Street,M4S 2A3
6264,Rachel's Coffee House,4.0,coffee,Coffee & Tea,43.7010481,-79.3968134,$$,Toronto,2011 Yonge Street,M4S 1Z8
6265,Yukashi Japanese Cuisine,4.5,japanese,Japanese,43.7049499,-79.3884999,$$$$,Toronto,643A Mount Pleasant Road,M4S 2M9
6266,Hokkaido Ramen Santouka,4.5,ramen,Ramen,43.7021299,-79.39708,$$,Toronto,2057 Yonge St,M4S 2A2
6267,Zezafoun Syrian Cuisine,4.5,syrian,Syrian,43.70267,-79.39712,$$,Toronto,4 Manor Road E,M4S 1P8
6268,Tabule Restaurant,4.0,mideastern,Middle Eastern,43.700983,-79.396863,$$,Toronto,2009 Yonge Street,M4S 1Z8
6269,Little Sister,3.5,indonesian,Indonesian,43.7015676,-79.3970751,$$,Toronto,2031 Yonge Street,M4S 1Z9
6270,Khau Gully,4.0,indpak,Indian,43.70055,-79.39673,$$,Toronto,1991 Yonge Street,M4S 1Z8
6271,Grazie Ristorante,4.0,italian,Italian,43.70934,-79.39852,$$,Toronto,2373 Yonge Street,M4P 2C8
6272,Mandarin Restaurant,3.5,chinese,Chinese,43.7060318,-79.3985138,$$,Toronto,2200 Yonge Street,M4S 2C6
6273,Mariachi's Restaurant,3.5,mexican,Mexican,43.70214,-79.3976,$$,Toronto,2084 Yonge St,M4S 2A3
6274,St Louis Bar and Grill,3.0,chicken_wings,Chicken Wings,43.7015589,-79.3976304,$$,Toronto,2050 Yonge Street,M4S 1Z9
6275,Echo Sushi,3.5,sushi,Sushi Bars,43.70127,-79.39749,$$,Toronto,2036 Yonge Street,M4S 1Z9
6276,The Keg Steakhouse + Bar,3.5,steak,Steakhouses,43.70588810604985,-79.39776156705257,$$$,Toronto,2201 Yonge Street,M4S 2B2
6277,Lola Sushi,4.0,sushi,Sushi Bars,43.70193,-79.39763,$$,Toronto,2070 Yonge Street,M4S 2A3
6278,Bolan Thai Cuisine,4.0,thai,Thai,43.7064805631774,-79.3893363699317,$$,Toronto,709 Mount Pleasant Road,M4S 2N4
6279,Yukashi Japanese Cuisine,4.5,japanese,Japanese,43.7049499,-79.3884999,$$$$,Toronto,643A Mount Pleasant Road,M4S 2M9
6280,Rolltation,4.0,sushi,Sushi Bars,43.70754,-79.39812,$$,Toronto,2291 Yonge Street,M4P 2C6
6281,Megumi Mazesoba,5.0,japanese,Japanese,43.68876,-79.39196,$$,Toronto,46 Saint Clair Avenue E,M4T 1M9
6282,Union Social Eatery,4.0,tradamerican,American (Traditional),43.687794516424,-79.3950692564249,$$,Toronto,21 Saint Clair Avenue W,M4V 1K6
6283,Holy Chuck,3.5,burgers,Burgers,43.68753,-79.39406,$$,Toronto,1450 Yonge Street,M4T 1Y7
6284,Mary Be Kitchen,4.5,newcanadian,Canadian (New),43.68769,-79.3949,$$,Toronto,21B St. Clair Avenue W,M4V 1K6
6285,Scaramouche Restaurant Pasta Bar & Grill,4.5,french,French,43.68155,-79.39991,$$$$,Toronto,1 Benvenuto Place,M4V 2L1
6286,Sunny Morning,4.0,breakfast_brunch,Breakfast & Brunch,43.6865257,-79.3935545,$$,Toronto,1392 Yonge Street,M4T 1Y5
6287,Capocaccia Trattoria,3.5,pizza,Pizza,43.6858784,-79.393189,$$,Toronto,1366 Yonge Street,M4T 3A7
6288,Barnsteiner's,3.5,modern_european,Modern European,43.68554,-79.3933799,$$$,Toronto,1 Balmoral Avenue,M4V 3B9
6289,The Bagel House,4.0,bagels,Bagels,43.68729,-79.39398,$,Toronto,1438 Yonge Street,M4T 1Y7
6290,Zelden's Deli and Desserts,3.5,delicatessen,Delicatessen,43.6874773,-79.3939821,$$,Toronto,1446 Yonge Street,M4T 1Y5
6291,Umami Poke,4.5,hawaiian,Hawaiian,43.68318,-79.39229,$$,Toronto,1252 Yonge Street,M4T 1W5
6292,The Sprout,3.5,vietnamese,Vietnamese,43.6875648,-79.3955615,$,Toronto,15 St.Clair Avenue W,M4V 1K6
6293,Sushi Gen,3.0,sushi,Sushi Bars,43.68990842325369,-79.3951397534967,$$,Toronto,1560 Yonge Street,M4T 2S9
6294,Kiva's Bagel Bar,3.5,bagels,Bagels,43.68771,-79.39477,$,Toronto,15 Saint Clair Avenue W,M4V 1K6
6295,Terroni,3.0,italian,Italian,43.6800112830789,-79.3905191478574,$$$,Toronto,1095 Yonge Street,M4W 2L8
6296,Boccone Deli & Pizza,4.0,delis,Delis,43.68623,-79.39354,$$,Toronto,1378 Yonge Street,M4T 1Y5
6297,Aroma Espresso Bar,5.0,coffee,Coffee & Tea,43.6872913354646,-79.3936046688312,$$,Toronto,1407 Yonge Street,M4T 1Y7
6298,Boxcar Social,4.0,wine_bars,Wine Bars,43.6817331,-79.3914824,$,Toronto,1208 Yonge Street,M4T 1W1
6299,New Orleans Seafood & Steakhouse,5.0,seafood,Seafood,43.67775,-79.50611,$$$,Toronto,267 Scarlett Road,M6N 4L1
6300,Jerk Jerks Seafood Grill,4.0,caribbean,Caribbean,43.6907598,-79.4995707,$$,Toronto,1366 Weston Road,M6M 4R8
6301,Jadranka Pastries,4.0,bakeries,Bakeries,43.6772182,-79.5060211,$$,York,257 Scarlett Road,M6N 4K9
6302,Fish Palace Restaurant,4.0,seafood,Seafood,43.69032,-79.49931,$$,York,1356 Weston Road,M6M 4R8
6303,Bamiyan Kabob,4.0,afghani,Afghan,43.77361,-79.4920999,$$,Toronto,4205 Keele St,M3J 2N8
6304,The Islands Caribbean Restaurant,4.0,caribbean,Caribbean,43.7738431817756,-79.5027602279867,$,Toronto,4700 Keele Street,M3J 1P3
6305,Shopsy's Sports Grill,2.5,delis,Delis,43.7740782040504,-79.5023309079555,$$,Toronto,4700 Keele Street,M3K 1P3
6306,Gong Cha,2.5,bubbletea,Bubble Tea,43.770189,-79.500629,$$,North York,30-95 The Pond Road,M3J 0K9
6307,Pita Pit,4.5,sandwiches,Sandwiches,43.773971,-79.492213,$,North York,4205 Keele Street,M3J 3T8
6308,Qoola,4.0,desserts,Desserts,43.7741348,-79.5036081,$,Toronto,4700 Keele Street,M3J 1P3
6309,Break Room,2.5,burgers,Burgers,43.7740842365324,-79.5023810863495,$$,Toronto,York Student Centre,M3J 1P3
6310,Pizza Nova,4.0,pizza,Pizza,43.762767791748,-79.4914169311523,$,Toronto,3928 Keele Street,M3J
6311,Tim Horton,5.0,coffee,Coffee & Tea,43.7716768491072,-79.5007768700894,$,Toronto,70 The Pond Road,M3J 3M6
6312,Osmow's,3.0,mediterranean,Mediterranean,43.77361,-79.4921,$$,North York,4205 Keele Street,M3J 3T8
6313,Hero Certified Burgers - York University,3.0,burgers,Burgers,43.77445,-79.501657,$$,Aurora,4700 Keele Street,M3J 1P3
6314,Pizza Nova,4.0,pizza,Pizza,43.762767791748,-79.4914169311523,$,Toronto,3928 Keele Street,M3J
6315,Masala Cafe,3.0,indpak,Indian,43.7631541502572,-79.4988469406962,$,Toronto,59 Four Winds Drive.,M3J
6316,Caribbean Heat Family Restaurant,3.0,caribbean,Caribbean,43.76484,-79.48984,$$,North York,1300 Finch Avenue W,M3J 3K2
6317,Tim Hortons,3.0,coffee,Coffee & Tea,43.76086,-79.49928,$,North York,1493 Finch Ave,M3J 2G7
6318,Gong Cha,2.5,bubbletea,Bubble Tea,43.770189,-79.500629,$$,North York,30-95 The Pond Road,M3J 0K9
6319,Pho Lien Hung,4.0,vietnamese,Vietnamese,43.76484,-79.48984,$,Toronto,1300 Finch Avenue W,M3J 3K2
6320,Taco Bell,1.5,mexican,Mexican,43.7585522,-79.4896949,$$,Toronto,3777 Keele St,M3J 1N5
6321,McDonald's,2.5,hotdogs,Fast Food,43.7624131436161,-79.4902429730511,$,Toronto,3929 Keele Street,M3J 1N6
6322,Fox & Fiddle-Finch,3.5,pubs,Pubs,43.7637,-79.48848,$$,North York,1285 Finch Avenue W,M3J 2G5
6323,Pizza Nova,4.0,pizza,Pizza,43.762767791748,-79.4914169311523,$,Toronto,3928 Keele Street,M3J
6324,Bamiyan Kabob,4.0,afghani,Afghan,43.77361,-79.4920999,$$,Toronto,4205 Keele St,M3J 2N8
6325,Caribbean Heat Family Restaurant,3.0,caribbean,Caribbean,43.76484,-79.48984,$$,North York,1300 Finch Avenue W,M3J 3K2
6326,Pho Lien Hung,4.0,vietnamese,Vietnamese,43.76484,-79.48984,$,Toronto,1300 Finch Avenue W,M3J 3K2
6327,Pita Pit,4.5,sandwiches,Sandwiches,43.773971,-79.492213,$,North York,4205 Keele Street,M3J 3T8
6328,The Islands Caribbean Restaurant,4.0,caribbean,Caribbean,43.7738431817756,-79.5027602279867,$,Toronto,4700 Keele Street,M3J 1P3
6329,Sullivan & Bleeker Baking,5.0,bakeries,Bakeries,43.7731535,-79.4798624,$$,Toronto,142 Martin Ross Avenue,M3J 2L9
6330,Nino D'aversa Bakery,3.0,bakeries,Bakeries,43.759598,-79.488804,$$,North York,1 Toro Road,M3J 2A4
6331,Falafel & Grill Express,4.0,mideastern,Middle Eastern,43.76484,-79.48984,$$,North York,1300 Finch Avenue W,M3J 3K2
6332,Osmow's,3.0,mediterranean,Mediterranean,43.77361,-79.4921,$$,North York,4205 Keele Street,M3J 3T8
6333,St Louis Bar and Grill,2.5,chicken_wings,Chicken Wings,43.767857,-79.467327,$$,North York,4548 Dufferin Street,M3H 5R9
6334,Chaihana,3.0,mideastern,Middle Eastern,43.76886490420665,-79.46893588656106,$$,Toronto,1000 Finch Avenue W,M3J 2V5
6335,Don Franchesko,3.5,pizza,Pizza,43.76797,-79.47186,$,North York,1048 Finch Avenue W,M3J 2E2
6336,Elite Grande Restaurant & Banquet Hall,4.5,venues,Venues & Event Spaces,43.767812,-79.475871,$$$$,Toronto,1126 Finch Avenue W,M3J 3J6
6337,Mandarin Restaurant,3.0,chinese,Chinese,43.76721510774773,-79.46955719748382,$$,North York,1027 Finch Avenue W,M3J 2C7
6338,Sullivan & Bleeker Baking,5.0,bakeries,Bakeries,43.7731535,-79.4798624,$$,Toronto,142 Martin Ross Avenue,M3J 2L9
6339,Chicken Place,4.5,soup,Soup,43.7644938,-79.4763179,$$,Toronto,586 Champagne Drive,M3J 2C6
6340,Starbucks,4.0,coffee,Coffee & Tea,43.76627,-79.47622,$$,Toronto,1115 Finch Avenue W,M3J 2E5
6341,Genatsvale Restaurant,3.5,mideastern,Middle Eastern,43.7669531,-79.4760907,$$,Toronto,1118 Finch Avenue West,M3J 3J4
6342,What A Bagel,4.0,bakeries,Bakeries,43.7798735679627,-79.4700702430031,$,Toronto,4884 Dufferin Street,M3H 5T4
6343,Soloway's Hot Dog Factory,4.5,meats,Meat Shops,43.78028014,-79.47530483,$$,North York,917 Alness Street,M3J 2J1
6344,Amulet,2.5,russian,Russian,43.77549,-79.46952,$$$,North York,4700 Dufferin Street,M3H 5S7
6345,Moldova Restaurant,4.0,ukrainian,Ukrainian,43.78172217879846,-79.47074732680831,$$,North York,5000 Dufferin Street,M3H 5T5
6346,Good Morning Friends,4.0,breakfast_brunch,Breakfast & Brunch,43.78318,-79.47121,$,North York,5050 Dufferin Street,M3H 5T5
6347,What A Bagel,4.0,bakeries,Bakeries,43.7798735679627,-79.4700702430031,$,Toronto,4884 Dufferin Street,M3H 5T4
6348,Thai Room,3.0,thai,Thai,43.7865611812208,-79.4688353687525,$$,Toronto,1881 Steeles Avenue W,M3H 4Y4
6349,Montana's BBQ & Bar,2.5,steak,Steakhouses,43.78657,-79.47169,$$,North York,2011 Steeles Ave W,M3J 3N3
6350,Cora,3.5,breakfast_brunch,Breakfast & Brunch,43.7866979304264,-79.4685595723555,$$,North York,1881 Steeles Ave W,M3H 5Y4
6351,Sullivan & Bleeker Baking,5.0,bakeries,Bakeries,43.7731535,-79.4798624,$$,Toronto,142 Martin Ross Avenue,M3J 2L9
6352,Bagel Nash,3.5,bakeries,Bakeries,43.78566,-79.4731,$,Toronto,81 Gerry Fitzgerald Drive,M3J 3N4
6353,East Side Mario's,2.0,italian,Italian,43.7856183349915,-79.4760492185059,$$,Toronto,2171 Steeles Ave W,M3J 3N2
6354,Pho Plus,3.5,vietnamese,Vietnamese,43.7863316604559,-79.4687866979413,$,North York,1881 Steeles Avenue W,M3H
6355,Osmow's,2.5,mediterranean,Mediterranean,43.78539,-79.47676,$,North York,2215 Steeles Avenue W,M3J 3N2
6356,Dizengoff,4.0,falafel,Falafel,43.7831136577064,-79.4732633605599,$$$,Toronto,401 Magnetic Drive,M3J 3H9
6357,Thairoomgrand,4.5,thai,Thai,43.7049801,-79.4077478,$$,Toronto,288 Eglinton Avenue W,M4R 1B2
6358,Sake Bar Kushi,4.0,japanese,Japanese,43.7048332,-79.4069172,$$,Toronto,257 Eglinton Avenue W,M4R 1B1
6359,Grazie Ristorante,4.0,italian,Italian,43.70934,-79.39852,$$,Toronto,2373 Yonge Street,M4P 2C8
6360,The Abbot on Eglinton,4.0,gastropubs,Gastropubs,43.703647,-79.4135246,$$,Toronto,508 Eglinton Avenue W,M5N 1A5
6361,Hotel Gelato,4.0,desserts,Desserts,43.70357,-79.41432,$$,Toronto,532 Eglinton Avenue W,M5N 1B4
6362,7 Numbers Restaurant,4.0,italian,Italian,43.7037199,-79.4137,$$,Toronto,516 Eglinton Avenue W,M5N 1A5
6363,Crosstown Coffee Bar,4.5,coffee,Coffee & Tea,43.70449,-79.407,$$,Toronto,187 Highbourne Road,M5P 2J8
6364,La Vecchia Ristorante,3.5,italian,Italian,43.7103565,-79.3989339,$$,Toronto,2405A Yonge Street,M4P 2E7
6365,Banh Mi Boys,4.5,vietnamese,Vietnamese,43.7092,-79.39857,$,Toronto,2365 Yonge Street,M4P 3J6
6366,Rolltation,4.0,sushi,Sushi Bars,43.70754,-79.39812,$$,Toronto,2291 Yonge Street,M4P 2C6
6367,Boom Breakfast & Co,3.5,breakfast_brunch,Breakfast & Brunch,43.70586,-79.40349,$$,Toronto,174 Eglinton Avenue W,M4R 1A7
6368,Tokyo Sushi 1,3.5,japanese,Japanese,43.70398,-79.41049,$$,Toronto,373 Eglinton Avenue W,M5N 1A3
6369,Mandarin Restaurant,3.5,chinese,Chinese,43.7060318,-79.3985138,$$,Toronto,2200 Yonge Street,M4S 2C6
6370,Duke of Kent,3.0,pubs,Pubs,43.70793,-79.39829,$$,Toronto,2315 Yonge St,M4P 2C6
6371,Stock Bar,3.0,steak,Steakhouses,43.70925,-79.39937,$$$,Toronto,2388 Yonge Street,M4P 3J5
6372,De Mello Coffee,4.0,coffee,Coffee & Tea,43.71187,-79.3991999,$$,Toronto,2489 Yonge Street,M4P 2H6
6373,Tosto Quickfire Pizza Pasta,3.5,italian,Italian,43.7115783027752,-79.3788680434227,$$,Toronto,609 Roehampton Avenue,M4P 1S7
6374,Eggstatic,4.5,breakfast_brunch,Breakfast & Brunch,43.70549,-79.37534,$$,Toronto,1568 Bayview Avenue,M4G 3B7
6375,Bolan Thai Cuisine,4.0,thai,Thai,43.7064805631774,-79.3893363699317,$$,Toronto,709 Mount Pleasant Road,M4S 2N4
6376,Mayrik,4.0,mediterranean,Mediterranean,43.70568,-79.3754,$$$,Toronto,1580 Bayview Avenue,M4G 3B7
6377,Yukashi Japanese Cuisine,4.5,japanese,Japanese,43.7049499,-79.3884999,$$$$,Toronto,643A Mount Pleasant Road,M4S 2M9
6378,Pii Nong Thai,4.0,thai,Thai,43.707555,-79.3756631,$$,Toronto,1677 Bayview Avenue,M4G 3C1
6379,Sophie's,4.0,breakfast_brunch,Breakfast & Brunch,43.70632,-79.37561,$$,Toronto,1614 Bayview Avenue,M4G 3B7
6380,Indian Street Food Company,3.5,indpak,Indian,43.7080399,-79.37575,$$,Toronto,1701 Bayview Avenue,M4G 3C1
6381,Granite Brewery & Restaurant,3.5,pubs,Pubs,43.7079593226491,-79.3897995162387,$$,Toronto,245 Eglinton Avenue E,M4P 3B7
6382,Fukui Sushi,4.0,sushi,Sushi Bars,43.70628,-79.3756,$$,Toronto,1612 Bayview Avenue,M4G 3B7
6383,McSorley's Wonderful Saloon & Grill,4.0,pubs,Pubs,43.7047367,-79.3751209,$$,Toronto,1544 Bayview Avenue,M4G 3B6
6384,Positano Restaurant,4.0,pizza,Pizza,43.70471,-79.3884,$$,Toronto,633 Mount Pleasant Road,M4S 2M9
6385,Zee Grill Seafood Restaurant & Oyster Bar,4.0,seafood,Seafood,43.70491,-79.38851,$$$,Toronto,641 Mount Pleasant Road,M4S 2M9
6386,Duff's Famous Wings,3.5,chicken_wings,Chicken Wings,43.7060699,-79.37558,$$,Toronto,1604 Bayview Ave,M4G 3B7
6387,Hollywood Gelato,4.0,icecream,Ice Cream & Frozen Yogurt,43.706787721279,-79.375709682677,$$,Toronto,1640 Bayview Avenue,M4G 3B7
6388,Mt Everest Restaurant,3.5,himalayan,Himalayan/Nepalese,43.7134514,-79.3666306,$$,Toronto,804 Eglinton Avenue E,M4G 2L1
6389,Kamasutra Indian Restaurant & Wine Bar,3.5,indpak,Indian,43.704,-79.37484,$$,Toronto,1522 Bayview Avenue,M4G 3B4
6390,Shinobu Sushi,4.0,japanese,Japanese,43.73262,-79.40387,$$,North York,3403 Yonge Street,M4N 2M8
6391,Shoushin,4.0,japanese,Japanese,43.73133,-79.40416,$$$$,Toronto,3328 Yonge Street,M4N 2M4
6392,STACK,4.0,bbq,Barbeque,43.72929,-79.4029599,$$,Toronto,3265 Yonge Street,M4N 2L5
6393,The Burger's Priest,3.5,burgers,Burgers,43.73258,-79.40374,$$,Toronto,3397 Yonge Street,M4N 2M7
6394,T-Buds,3.5,desserts,Desserts,43.7313199,-79.40347,$$,Toronto,3343 Yonge Street,M4N 2M4
6395,Urban Hakka,4.0,hakka,Hakka,43.7301910395516,-79.4033391773701,$$,Toronto,3305 Yonge Street,M4N 2L8
6396,The Abbot Pub,4.0,pubs,Pubs,43.73178,-79.40362,$$,Toronto,3367 Yonge St,M4N 2M6
6397,Hazel's Diner,4.0,diners,Diners,43.73262,-79.40375,$$,North York,3401 Yonge Street,M4N 2M8
6398,The Sushi Bar,4.5,japanese,Japanese,43.7317132,-79.4039303,$$,Toronto,3365 Yonge Street,M4N 2M4
6399,The Monkey Bar,4.0,newcanadian,Canadian (New),43.73149,-79.40346,$$$,Toronto,3353 Yonge Street,M4N 2M6
6400,Bobbette & Belle,4.0,bakeries,Bakeries,43.7314099,-79.40349,$$,Toronto,3347 Yonge Street,M4N 2M4
6401,Coppi Ristorante,3.5,italian,Italian,43.73168,-79.40352,$$$,Toronto,3363 Yonge St,M4N 2M6
6402,Piazzetta Trattoria,3.5,italian,Italian,43.7335568,-79.4043843,$$,Toronto,3441 Yonge Street,M4N 2N1
6403,Riz on Yonge,2.5,gluten_free,Gluten-Free,43.7342573,-79.4042618,$$$,North York,3471A Yonge Street,M4N 2L9
6404,Yonge Sushi,3.5,japanese,Japanese,43.7334567707902,-79.4042068719864,$$,Toronto,3421 Yonge Street,M4N 2N1
6405,Maiz,3.5,latin,Latin American,43.7287691310403,-79.4035453721881,$$,Toronto,3220 Yonge Street,M4N 2L2
6406,Lime Asian Kitchen,4.0,thai,Thai,43.7289535238791,-79.4030993401438,$$,Toronto,3243 Yonge Street,M4N 2L5
6407,Miller Tavern,3.5,seafood,Seafood,43.7407705874296,-79.4057464599609,$$$,North York,3885 Yonge Street,M4N 2P2
6408,For The Win Board Game Cafe & Bar,4.0,cafes,Cafes,43.72871,-79.403146,$,Toronto,3216 Yonge Street,M4N 2L2
6409,Her Father's Cider Bar & Kitchen,4.5,gastropubs,Gastropubs,43.66232,-79.40453,$$,Toronto,119 Harbord Street,M5S 1G7
6410,Prenup Pub,3.5,gastropubs,Gastropubs,43.65868,-79.3947601,$$,Toronto,191 College Street,M5T 1P9
6411,Dzo Viet Eatery,4.0,vietnamese,Vietnamese,43.65445,-79.39178,$$,Toronto,308 Dundas Street W,M5T 1G4
6412,Rasa,4.5,newcanadian,Canadian (New),43.6627752,-79.4039682,$$,Toronto,196 Robert Street,M5S 2K8
6413,Koh Lipe,4.0,thai,Thai,43.65586,-79.39347,$$,Toronto,35 Baldwin Street,M5T 1L1
6414,Bar Raval,4.0,spanish,Spanish,43.6558432,-79.4099433,$$$,Toronto,505 College Street,M6G 2J3
6415,Ramen Isshin,4.5,ramen,Ramen,43.65634,-79.40689,$$,Toronto,421 College Street,M5T 1T1
6416,Saigon Lotus,4.5,vietnamese,Vietnamese,43.65449,-79.39928,$$,Toronto,6 St Andrew Street,M5T 1K6
6417,Yasu,4.5,japanese,Japanese,43.66269,-79.40314,$$$$,Toronto,81 Harbord Street,M5S 1G4
6418,Seven Lives Tacos y Mariscos,4.5,mexican,Mexican,43.6544903,-79.4008299,$,Toronto,72 Kensington Avenue,M5T 2K1
6419,Fresco's Fish & Chips,4.5,fishnchips,Fish & Chips,43.6538341,-79.4015484,$$,Toronto,201 Augusta Avenue,M5T 2L4
6420,Gyubee Japanese Grill - Bloor,4.0,bbq,Barbeque,43.66716,-79.40047,$$$,Toronto,335 Bloor Street W,M5S 1W7
6421,Grey Gardens,4.5,wine_bars,Wine Bars,43.6537999,-79.40143,$$$,Toronto,199 Augusta Avenue,M5T 2L4
6422,Juicy Dumpling,4.0,dimsum,Dim Sum,43.65252,-79.39854,$,Toronto,280 Spadina Ave,M5T 0A1
6423,Otto's Berlin Döner,4.0,german,German,43.6563397,-79.4029066,$$,Toronto,256 Augusta Avenue,M5T 2L9
